"Step","LunarLander_with_labels_3500_good_reward - episode_reward","LunarLander_with_labels_3500_good_reward - episode_reward__MIN","LunarLander_with_labels_3500_good_reward - episode_reward__MAX"
"1784","-92.86361684352161","-92.86361684352161","-92.86361684352161"
"1785","4.910438435583798","4.910438435583798","4.910438435583798"
"1786","-247.91839908153193","-247.91839908153193","-247.91839908153193"
"1787","-364.22180457888294","-364.22180457888294","-364.22180457888294"
"1788","-32.68412970054013","-32.68412970054013","-32.68412970054013"
"1789","-6.1380276045400155","-6.1380276045400155","-6.1380276045400155"
"1790","41.895020959198106","41.895020959198106","41.895020959198106"
"1791","-149.52317105577873","-149.52317105577873","-149.52317105577873"
"1792","-215.23652663560853","-215.23652663560853","-215.23652663560853"
"1793","-20.856711444324674","-20.856711444324674","-20.856711444324674"
"1794","-254.79535288929753","-254.79535288929753","-254.79535288929753"
"1795","-317.2728980143322","-317.2728980143322","-317.2728980143322"
"1796","-276.6272884686784","-276.6272884686784","-276.6272884686784"
"1797","-479.9010655458336","-479.9010655458336","-479.9010655458336"
"1798","50.57423994066342","50.57423994066342","50.57423994066342"
"1799","-349.56305295227185","-349.56305295227185","-349.56305295227185"
"1800","-38.53378280650355","-38.53378280650355","-38.53378280650355"
"1801","-385.5086559008675","-385.5086559008675","-385.5086559008675"
"1802","-328.58136650978736","-328.58136650978736","-328.58136650978736"
"1803","-263.4605963615364","-263.4605963615364","-263.4605963615364"
"1804","-291.74800626529725","-291.74800626529725","-291.74800626529725"
"1805","-264.04567831224136","-264.04567831224136","-264.04567831224136"
"1806","-289.7349907853425","-289.7349907853425","-289.7349907853425"
"1807","-227.12068082620038","-227.12068082620038","-227.12068082620038"
"1808","-322.65177610228005","-322.65177610228005","-322.65177610228005"
"1809","55.45682535374896","55.45682535374896","55.45682535374896"
"1810","-230.9811410874842","-230.9811410874842","-230.9811410874842"
"1811","-316.23730507070906","-316.23730507070906","-316.23730507070906"
"1812","-283.6432725236439","-283.6432725236439","-283.6432725236439"
"1813","-178.44534757702323","-178.44534757702323","-178.44534757702323"
"1814","-165.12446858238508","-165.12446858238508","-165.12446858238508"
"1815","-292.5424712257087","-292.5424712257087","-292.5424712257087"
"1816","-245.9991589194881","-245.9991589194881","-245.9991589194881"
"1817","-378.23268192331307","-378.23268192331307","-378.23268192331307"
"1818","-100.93396520548836","-100.93396520548836","-100.93396520548836"
"1819","-226.75235930948588","-226.75235930948588","-226.75235930948588"
"1820","-205.66666104874298","-205.66666104874298","-205.66666104874298"
"1821","-220.7818245108044","-220.7818245108044","-220.7818245108044"
"1822","-419.95738905568976","-419.95738905568976","-419.95738905568976"
"1823","-54.49866234795471","-54.49866234795471","-54.49866234795471"
"1824","-153.0461330127716","-153.0461330127716","-153.0461330127716"
"1825","-354.0375248916157","-354.0375248916157","-354.0375248916157"
"1826","114.6874699210831","114.6874699210831","114.6874699210831"
"1827","-280.6095687998831","-280.6095687998831","-280.6095687998831"
"1828","-342.7602745731934","-342.7602745731934","-342.7602745731934"
"1829","2.962914702636251","2.962914702636251","2.962914702636251"
"1830","83.96451206671887","83.96451206671887","83.96451206671887"
"1831","-318.20074532015246","-318.20074532015246","-318.20074532015246"
"1832","-295.9228465668189","-295.9228465668189","-295.9228465668189"
"1833","-453.3103006728453","-453.3103006728453","-453.3103006728453"
"1834","-191.81616210226392","-191.81616210226392","-191.81616210226392"
"1835","-118.38914955204064","-118.38914955204064","-118.38914955204064"
"1836","-256.8944432907995","-256.8944432907995","-256.8944432907995"
"1837","-234.94816552613588","-234.94816552613588","-234.94816552613588"
"1838","-378.14250924351654","-378.14250924351654","-378.14250924351654"
"1839","-236.99676399242108","-236.99676399242108","-236.99676399242108"
"1840","-35.452449138447435","-35.452449138447435","-35.452449138447435"
"1841","-114.33437281053544","-114.33437281053544","-114.33437281053544"
"1842","-151.96605607473896","-151.96605607473896","-151.96605607473896"
"1843","-275.92241650887615","-275.92241650887615","-275.92241650887615"
"1844","-14.235954113676879","-14.235954113676879","-14.235954113676879"
"1845","-31.89415727665704","-31.89415727665704","-31.89415727665704"
"1846","-224.16911787387195","-224.16911787387195","-224.16911787387195"
"1847","-167.35704641553005","-167.35704641553005","-167.35704641553005"
"1848","-117.6053060435805","-117.6053060435805","-117.6053060435805"
"1849","-258.21950111804665","-258.21950111804665","-258.21950111804665"
"1850","-35.624207545841024","-35.624207545841024","-35.624207545841024"
"1851","-429.1294454982481","-429.1294454982481","-429.1294454982481"
"1852","-307.15907053063177","-307.15907053063177","-307.15907053063177"
"1853","100.18899614874178","100.18899614874178","100.18899614874178"
"1854","-30.69986106752483","-30.69986106752483","-30.69986106752483"
"1855","-123.27896829135722","-123.27896829135722","-123.27896829135722"
"1856","-275.69998859369207","-275.69998859369207","-275.69998859369207"
"1857","-54.80723421109504","-54.80723421109504","-54.80723421109504"
"1858","-424.5783753590645","-424.5783753590645","-424.5783753590645"
"1859","-23.697648447139045","-23.697648447139045","-23.697648447139045"
"1860","45.866667246291186","45.866667246291186","45.866667246291186"
"1861","-150.72614900449972","-150.72614900449972","-150.72614900449972"
"1862","-390.1931856853127","-390.1931856853127","-390.1931856853127"
"1863","3.3420631406619528","3.3420631406619528","3.3420631406619528"
"1864","-384.92555932899114","-384.92555932899114","-384.92555932899114"
"1865","-330.2384909467399","-330.2384909467399","-330.2384909467399"
"1866","-86.09552504238349","-86.09552504238349","-86.09552504238349"
"1867","-37.56078252843867","-37.56078252843867","-37.56078252843867"
"1868","-349.89345343564673","-349.89345343564673","-349.89345343564673"
"1869","-372.2341129037467","-372.2341129037467","-372.2341129037467"
"1870","-95.55250693259414","-95.55250693259414","-95.55250693259414"
"1871","-32.18355208740378","-32.18355208740378","-32.18355208740378"
"1872","-148.37811336964663","-148.37811336964663","-148.37811336964663"
"1873","-313.6898004740252","-313.6898004740252","-313.6898004740252"
"1874","-360.1679332921196","-360.1679332921196","-360.1679332921196"
"1875","-157.6910185611834","-157.6910185611834","-157.6910185611834"
"1876","-300.69836994068885","-300.69836994068885","-300.69836994068885"
"1877","-432.3671309107542","-432.3671309107542","-432.3671309107542"
"1878","-342.6241698055063","-342.6241698055063","-342.6241698055063"
"1879","-199.9313681674055","-199.9313681674055","-199.9313681674055"
"1880","23.642629134253173","23.642629134253173","23.642629134253173"
"1881","-291.7085365598904","-291.7085365598904","-291.7085365598904"
"1882","-277.16780034486874","-277.16780034486874","-277.16780034486874"
"1883","-5.43048396830817","-5.43048396830817","-5.43048396830817"
"1884","-368.42329566937934","-368.42329566937934","-368.42329566937934"
"1885","-283.38531700488886","-283.38531700488886","-283.38531700488886"
"1886","-86.48143600957422","-86.48143600957422","-86.48143600957422"
"1887","-81.47751922104837","-81.47751922104837","-81.47751922104837"
"1888","-386.142623600844","-386.142623600844","-386.142623600844"
"1889","29.10808059392534","29.10808059392534","29.10808059392534"
"1890","-121.01576041266912","-121.01576041266912","-121.01576041266912"
"1891","-290.0888506184641","-290.0888506184641","-290.0888506184641"
"1892","-302.99864140536147","-302.99864140536147","-302.99864140536147"
"1893","-129.74856803817588","-129.74856803817588","-129.74856803817588"
"1894","-287.39479743056063","-287.39479743056063","-287.39479743056063"
"1895","-323.7827554663195","-323.7827554663195","-323.7827554663195"
"1896","51.53528897923284","51.53528897923284","51.53528897923284"
"1897","-262.7118242097741","-262.7118242097741","-262.7118242097741"
"1898","-240.13021259547367","-240.13021259547367","-240.13021259547367"
"1899","-262.44309865357684","-262.44309865357684","-262.44309865357684"
"1900","-214.82163821738723","-214.82163821738723","-214.82163821738723"
"1901","-319.70143921954684","-319.70143921954684","-319.70143921954684"
"1902","1.5267378620931695","1.5267378620931695","1.5267378620931695"
"1903","-327.3935054596861","-327.3935054596861","-327.3935054596861"
"1904","-43.833896023459715","-43.833896023459715","-43.833896023459715"
"1905","-6.991555160093483","-6.991555160093483","-6.991555160093483"
"1906","-294.38463422741563","-294.38463422741563","-294.38463422741563"
"1907","-168.25047902131558","-168.25047902131558","-168.25047902131558"
"1908","-411.6328705272836","-411.6328705272836","-411.6328705272836"
"1909","-357.2977558210485","-357.2977558210485","-357.2977558210485"
"1910","-531.7434953386137","-531.7434953386137","-531.7434953386137"
"1911","-151.2190290247861","-151.2190290247861","-151.2190290247861"
"1912","-252.70786272331412","-252.70786272331412","-252.70786272331412"
"1913","-358.2778042174376","-358.2778042174376","-358.2778042174376"
"1914","-385.6507156679619","-385.6507156679619","-385.6507156679619"
"1915","-203.7381195565879","-203.7381195565879","-203.7381195565879"
"1916","-293.1182092109372","-293.1182092109372","-293.1182092109372"
"1917","70.20528750675766","70.20528750675766","70.20528750675766"
"1918","77.85308745762299","77.85308745762299","77.85308745762299"
"1919","-225.33674374119758","-225.33674374119758","-225.33674374119758"
"1920","-326.2679052415011","-326.2679052415011","-326.2679052415011"
"1921","-233.18165942322005","-233.18165942322005","-233.18165942322005"
"1922","-289.06683117195445","-289.06683117195445","-289.06683117195445"
"1923","-230.4379768516491","-230.4379768516491","-230.4379768516491"
"1924","-272.70331643894315","-272.70331643894315","-272.70331643894315"
"1925","-112.31310756310823","-112.31310756310823","-112.31310756310823"
"1926","-99.7115737353269","-99.7115737353269","-99.7115737353269"
"1927","21.366637307703105","21.366637307703105","21.366637307703105"
"1928","-553.6038363486261","-553.6038363486261","-553.6038363486261"
"1929","-294.55070287853164","-294.55070287853164","-294.55070287853164"
"1930","5.6039515924942656","5.6039515924942656","5.6039515924942656"
"1931","-105.24978643772636","-105.24978643772636","-105.24978643772636"
"1932","-317.2296346289795","-317.2296346289795","-317.2296346289795"
"1933","-317.9427300348175","-317.9427300348175","-317.9427300348175"
"1934","-190.74882836279863","-190.74882836279863","-190.74882836279863"
"1935","-150.07909401069662","-150.07909401069662","-150.07909401069662"
"1936","55.6690371190158","55.6690371190158","55.6690371190158"
"1937","-388.40945353111374","-388.40945353111374","-388.40945353111374"
"1938","-283.50916920596984","-283.50916920596984","-283.50916920596984"
"1939","-421.71998161992354","-421.71998161992354","-421.71998161992354"
"1940","-59.08642241975415","-59.08642241975415","-59.08642241975415"
"1941","86.59526421761649","86.59526421761649","86.59526421761649"
"1942","-343.32470432909065","-343.32470432909065","-343.32470432909065"
"1943","-9.611416050236587","-9.611416050236587","-9.611416050236587"
"1944","-196.62819939836865","-196.62819939836865","-196.62819939836865"
"1945","-283.9854507077408","-283.9854507077408","-283.9854507077408"
"1946","-105.06682799146907","-105.06682799146907","-105.06682799146907"
"1947","-435.07718945622446","-435.07718945622446","-435.07718945622446"
"1948","32.62519859102689","32.62519859102689","32.62519859102689"
"1949","-248.05169132941415","-248.05169132941415","-248.05169132941415"
"1950","-11.544989944650782","-11.544989944650782","-11.544989944650782"
"1951","-327.2543953893082","-327.2543953893082","-327.2543953893082"
"1952","-244.60153643823102","-244.60153643823102","-244.60153643823102"
"1953","-146.92665947110441","-146.92665947110441","-146.92665947110441"
"1954","-368.32641726583245","-368.32641726583245","-368.32641726583245"
"1955","-320.9358765462796","-320.9358765462796","-320.9358765462796"
"1956","-111.58673307137565","-111.58673307137565","-111.58673307137565"
"1957","-304.653443640035","-304.653443640035","-304.653443640035"
"1958","-127.88585526516606","-127.88585526516606","-127.88585526516606"
"1959","95.78952311305989","95.78952311305989","95.78952311305989"
"1960","-269.79617048214885","-269.79617048214885","-269.79617048214885"
"1961","-161.36207700019008","-161.36207700019008","-161.36207700019008"
"1962","-246.83375882742175","-246.83375882742175","-246.83375882742175"
"1963","-237.5507363970804","-237.5507363970804","-237.5507363970804"
"1964","-349.40647821908516","-349.40647821908516","-349.40647821908516"
"1965","-364.04154547818007","-364.04154547818007","-364.04154547818007"
"1966","-379.5273277370576","-379.5273277370576","-379.5273277370576"
"1967","-194.10152079881277","-194.10152079881277","-194.10152079881277"
"1968","-158.6857276944816","-158.6857276944816","-158.6857276944816"
"1969","-190.47175229965882","-190.47175229965882","-190.47175229965882"
"1970","-244.2228580301338","-244.2228580301338","-244.2228580301338"
"1971","-17.764604778678887","-17.764604778678887","-17.764604778678887"
"1972","-298.38342857058007","-298.38342857058007","-298.38342857058007"
"1973","-201.10966712922593","-201.10966712922593","-201.10966712922593"
"1974","-80.21962403707205","-80.21962403707205","-80.21962403707205"
"1975","-263.95709497073756","-263.95709497073756","-263.95709497073756"
"1976","-261.11289499847146","-261.11289499847146","-261.11289499847146"
"1977","-319.7114036230582","-319.7114036230582","-319.7114036230582"
"1978","-218.54613791634077","-218.54613791634077","-218.54613791634077"
"1979","-273.48017450839893","-273.48017450839893","-273.48017450839893"
"1980","-126.33126119282329","-126.33126119282329","-126.33126119282329"
"1981","-94.03793332047681","-94.03793332047681","-94.03793332047681"
"1982","-305.89398025221203","-305.89398025221203","-305.89398025221203"
"1983","-211.57636742144075","-211.57636742144075","-211.57636742144075"
"1984","-174.76195522694434","-174.76195522694434","-174.76195522694434"
"1985","-349.14872909824817","-349.14872909824817","-349.14872909824817"
"1986","-173.6581266165","-173.6581266165","-173.6581266165"
"1987","-359.2837543977186","-359.2837543977186","-359.2837543977186"
"1988","-375.4160443744812","-375.4160443744812","-375.4160443744812"
"1989","-226.5274594709714","-226.5274594709714","-226.5274594709714"
"1990","-278.81203773386073","-278.81203773386073","-278.81203773386073"
"1991","-213.26530688433166","-213.26530688433166","-213.26530688433166"
"1992","-195.47261521726844","-195.47261521726844","-195.47261521726844"
"1993","-267.4664165807938","-267.4664165807938","-267.4664165807938"
"1994","-543.4814212797453","-543.4814212797453","-543.4814212797453"
"1995","-278.20895302968177","-278.20895302968177","-278.20895302968177"
"1996","-204.09756550687467","-204.09756550687467","-204.09756550687467"
"1997","-211.06949491934853","-211.06949491934853","-211.06949491934853"
"1998","-300.73595246821554","-300.73595246821554","-300.73595246821554"
"1999","-236.16679603787065","-236.16679603787065","-236.16679603787065"
"2000","-293.7432465055563","-293.7432465055563","-293.7432465055563"
"2001","-233.3321439879815","-233.3321439879815","-233.3321439879815"
"2002","-63.38877370815063","-63.38877370815063","-63.38877370815063"
"2003","-25.669669977746075","-25.669669977746075","-25.669669977746075"
"2004","-42.44468685060738","-42.44468685060738","-42.44468685060738"
"2005","-158.36273257856212","-158.36273257856212","-158.36273257856212"
"2006","-368.6394255246517","-368.6394255246517","-368.6394255246517"
"2007","-316.90092943227694","-316.90092943227694","-316.90092943227694"
"2008","-179.56145781722614","-179.56145781722614","-179.56145781722614"
"2009","-267.15213638306545","-267.15213638306545","-267.15213638306545"
"2010","-275.2510627425605","-275.2510627425605","-275.2510627425605"
"2011","-448.17867520733637","-448.17867520733637","-448.17867520733637"
"2012","23.643188482132267","23.643188482132267","23.643188482132267"
"2013","10.04899048938977","10.04899048938977","10.04899048938977"
"2014","-278.95126499005056","-278.95126499005056","-278.95126499005056"
"2015","-241.28084990924933","-241.28084990924933","-241.28084990924933"
"2016","-330.74441796945007","-330.74441796945007","-330.74441796945007"
"2017","-234.5083230076342","-234.5083230076342","-234.5083230076342"
"2018","-280.8358292529646","-280.8358292529646","-280.8358292529646"
"2019","-180.3214466418017","-180.3214466418017","-180.3214466418017"
"2020","-88.81551595402996","-88.81551595402996","-88.81551595402996"
"2021","-53.39106780079253","-53.39106780079253","-53.39106780079253"
"2022","-251.9673612318823","-251.9673612318823","-251.9673612318823"
"2023","-306.67451401736076","-306.67451401736076","-306.67451401736076"
"2024","-303.1634284933771","-303.1634284933771","-303.1634284933771"
"2025","-246.1278629382689","-246.1278629382689","-246.1278629382689"
"2026","-95.51307380725837","-95.51307380725837","-95.51307380725837"
"2027","-311.5078677330728","-311.5078677330728","-311.5078677330728"
"2028","-151.90608846445713","-151.90608846445713","-151.90608846445713"
"2029","-314.5228373656615","-314.5228373656615","-314.5228373656615"
"2030","-122.13729370894208","-122.13729370894208","-122.13729370894208"
"2031","-295.39719352655203","-295.39719352655203","-295.39719352655203"
"2032","-63.26831605387508","-63.26831605387508","-63.26831605387508"
"2033","-111.65295056110634","-111.65295056110634","-111.65295056110634"
"2034","-445.864148663441","-445.864148663441","-445.864148663441"
"2035","-248.67785711644348","-248.67785711644348","-248.67785711644348"
"2036","127.5364523457099","127.5364523457099","127.5364523457099"
"2037","-274.2218231098864","-274.2218231098864","-274.2218231098864"
"2038","-112.06526796601715","-112.06526796601715","-112.06526796601715"
"2039","-75.48022579133982","-75.48022579133982","-75.48022579133982"
"2040","19.236763756218924","19.236763756218924","19.236763756218924"
"2041","-518.8723258062412","-518.8723258062412","-518.8723258062412"
"2042","42.08555391663135","42.08555391663135","42.08555391663135"
"2043","-298.85659300750854","-298.85659300750854","-298.85659300750854"
"2044","18.133606779074565","18.133606779074565","18.133606779074565"
"2045","-207.50091622334014","-207.50091622334014","-207.50091622334014"
"2046","60.05031766363094","60.05031766363094","60.05031766363094"
"2047","5.854107477664652","5.854107477664652","5.854107477664652"
"2048","-78.68140122717188","-78.68140122717188","-78.68140122717188"
"2049","-251.4307001870527","-251.4307001870527","-251.4307001870527"
"2050","-279.600518191937","-279.600518191937","-279.600518191937"
"2051","-352.2022001997913","-352.2022001997913","-352.2022001997913"
"2052","-206.02362574547527","-206.02362574547527","-206.02362574547527"
"2053","43.007421985432195","43.007421985432195","43.007421985432195"
"2054","-306.7387908084519","-306.7387908084519","-306.7387908084519"
"2055","7.599773029901897","7.599773029901897","7.599773029901897"
"2056","-427.42442875146867","-427.42442875146867","-427.42442875146867"
"2057","-174.69824778425158","-174.69824778425158","-174.69824778425158"
"2058","109.44754332388672","109.44754332388672","109.44754332388672"
"2059","-283.92750382817053","-283.92750382817053","-283.92750382817053"
"2060","35.47752164482269","35.47752164482269","35.47752164482269"
"2061","85.41248842666963","85.41248842666963","85.41248842666963"
"2062","-31.93566011562487","-31.93566011562487","-31.93566011562487"
"2063","-267.20623007635965","-267.20623007635965","-267.20623007635965"
"2064","-226.7024074873179","-226.7024074873179","-226.7024074873179"
"2065","-124.8781718447469","-124.8781718447469","-124.8781718447469"
"2066","15.021934152633143","15.021934152633143","15.021934152633143"
"2067","-421.38864862431956","-421.38864862431956","-421.38864862431956"
"2068","-154.20939842988275","-154.20939842988275","-154.20939842988275"
"2069","-240.01328647031391","-240.01328647031391","-240.01328647031391"
"2070","-250.34674326566224","-250.34674326566224","-250.34674326566224"
"2071","-99.28044186699937","-99.28044186699937","-99.28044186699937"
"2072","-196.64711329937126","-196.64711329937126","-196.64711329937126"
"2073","-86.37269813364107","-86.37269813364107","-86.37269813364107"
"2074","11.259814607755471","11.259814607755471","11.259814607755471"
"2075","-168.65746385054427","-168.65746385054427","-168.65746385054427"
"2076","-430.0574837870614","-430.0574837870614","-430.0574837870614"
"2077","27.69824653505868","27.69824653505868","27.69824653505868"
"2078","46.465052935251535","46.465052935251535","46.465052935251535"
"2079","-376.44609028995046","-376.44609028995046","-376.44609028995046"
"2080","-255.54560323860213","-255.54560323860213","-255.54560323860213"
"2081","-306.8088691347383","-306.8088691347383","-306.8088691347383"
"2082","-313.94448365457964","-313.94448365457964","-313.94448365457964"
"2083","-395.4764702728834","-395.4764702728834","-395.4764702728834"
"2084","-411.48821646243334","-411.48821646243334","-411.48821646243334"
"2085","-305.3901868977464","-305.3901868977464","-305.3901868977464"
"2086","-66.4530011478456","-66.4530011478456","-66.4530011478456"
"2087","-354.479102487246","-354.479102487246","-354.479102487246"
"2088","-286.3641961783916","-286.3641961783916","-286.3641961783916"
"2089","28.69424410450908","28.69424410450908","28.69424410450908"
"2090","-93.17501327979284","-93.17501327979284","-93.17501327979284"
"2091","84.63448834885003","84.63448834885003","84.63448834885003"
"2092","36.35371048473713","36.35371048473713","36.35371048473713"
"2093","-289.9775544301617","-289.9775544301617","-289.9775544301617"
"2094","-6.495727507303693","-6.495727507303693","-6.495727507303693"
"2095","-1.8563447597931972","-1.8563447597931972","-1.8563447597931972"
"2096","-350.0385560649014","-350.0385560649014","-350.0385560649014"
"2097","-306.2462269532792","-306.2462269532792","-306.2462269532792"
"2098","-296.4828067670563","-296.4828067670563","-296.4828067670563"
"2099","35.468354289863704","35.468354289863704","35.468354289863704"
"2100","-125.94440359854555","-125.94440359854555","-125.94440359854555"
"2101","-108.7197728622661","-108.7197728622661","-108.7197728622661"
"2102","-483.5005796523565","-483.5005796523565","-483.5005796523565"
"2103","-387.3527698524563","-387.3527698524563","-387.3527698524563"
"2104","-299.4575273896495","-299.4575273896495","-299.4575273896495"
"2105","76.06117064233035","76.06117064233035","76.06117064233035"
"2106","-356.09032397225496","-356.09032397225496","-356.09032397225496"
"2107","-186.94386763376787","-186.94386763376787","-186.94386763376787"
"2108","-262.3806628508142","-262.3806628508142","-262.3806628508142"
"2109","76.86761276326634","76.86761276326634","76.86761276326634"
"2110","-662.0297449341193","-662.0297449341193","-662.0297449341193"
"2111","-141.10438434830724","-141.10438434830724","-141.10438434830724"
"2112","-126.05468337710327","-126.05468337710327","-126.05468337710327"
"2113","-232.96169224567728","-232.96169224567728","-232.96169224567728"
"2114","-291.8754202874305","-291.8754202874305","-291.8754202874305"
"2115","-76.8879385644727","-76.8879385644727","-76.8879385644727"
"2116","110.83092425505734","110.83092425505734","110.83092425505734"
"2117","-301.22264610373645","-301.22264610373645","-301.22264610373645"
"2118","-342.5223936528754","-342.5223936528754","-342.5223936528754"
"2119","-102.86421740605607","-102.86421740605607","-102.86421740605607"
"2120","-225.01265956685828","-225.01265956685828","-225.01265956685828"
"2121","-161.2531420750171","-161.2531420750171","-161.2531420750171"
"2122","-171.86928561882598","-171.86928561882598","-171.86928561882598"
"2123","-133.3661864477396","-133.3661864477396","-133.3661864477396"
"2124","-238.80143541877524","-238.80143541877524","-238.80143541877524"
"2125","-516.041232000962","-516.041232000962","-516.041232000962"
"2126","-515.2315729753453","-515.2315729753453","-515.2315729753453"
"2127","-146.23790916672232","-146.23790916672232","-146.23790916672232"
"2128","-230.2330025448527","-230.2330025448527","-230.2330025448527"
"2129","-179.45959260485867","-179.45959260485867","-179.45959260485867"
"2130","-272.8239918157935","-272.8239918157935","-272.8239918157935"
"2131","-19.792689084816477","-19.792689084816477","-19.792689084816477"
"2132","-155.6344094558375","-155.6344094558375","-155.6344094558375"
"2133","-223.32847106027907","-223.32847106027907","-223.32847106027907"
"2134","-129.49407834723593","-129.49407834723593","-129.49407834723593"
"2135","-340.450417155609","-340.450417155609","-340.450417155609"
"2136","-338.78986134288994","-338.78986134288994","-338.78986134288994"
"2137","59.40193609355973","59.40193609355973","59.40193609355973"
"2138","5.53056949150842","5.53056949150842","5.53056949150842"
"2139","-210.8317888692155","-210.8317888692155","-210.8317888692155"
"2140","23.368920626498916","23.368920626498916","23.368920626498916"
"2141","-296.02753846933894","-296.02753846933894","-296.02753846933894"
"2142","-151.90918644711374","-151.90918644711374","-151.90918644711374"
"2143","-294.5218653481606","-294.5218653481606","-294.5218653481606"
"2144","-63.90058090928491","-63.90058090928491","-63.90058090928491"
"2145","-123.02157392894912","-123.02157392894912","-123.02157392894912"
"2146","-272.7689719487802","-272.7689719487802","-272.7689719487802"
"2147","-320.04954935887713","-320.04954935887713","-320.04954935887713"
"2148","-279.4106208103897","-279.4106208103897","-279.4106208103897"
"2149","-296.0025187842879","-296.0025187842879","-296.0025187842879"
"2150","-241.1788961309899","-241.1788961309899","-241.1788961309899"
"2151","-171.29451762139797","-171.29451762139797","-171.29451762139797"
"2152","-315.6855748009977","-315.6855748009977","-315.6855748009977"
"2153","-186.71919163594015","-186.71919163594015","-186.71919163594015"
"2154","-366.46655859576106","-366.46655859576106","-366.46655859576106"
"2155","-95.05632299750486","-95.05632299750486","-95.05632299750486"
"2156","-360.14292541141805","-360.14292541141805","-360.14292541141805"
"2157","-262.4053085665506","-262.4053085665506","-262.4053085665506"
"2158","-265.7994781851022","-265.7994781851022","-265.7994781851022"
"2159","-262.3357615180661","-262.3357615180661","-262.3357615180661"
"2160","-26.92843389489252","-26.92843389489252","-26.92843389489252"
"2161","-412.3420283607426","-412.3420283607426","-412.3420283607426"
"2162","-7.5607822630929045","-7.5607822630929045","-7.5607822630929045"
"2163","-233.42804881380067","-233.42804881380067","-233.42804881380067"
"2164","-84.8179816235916","-84.8179816235916","-84.8179816235916"
"2165","-223.73262987985237","-223.73262987985237","-223.73262987985237"
"2166","-211.10884326059414","-211.10884326059414","-211.10884326059414"
"2167","-328.79063283003825","-328.79063283003825","-328.79063283003825"
"2168","-385.58202321893884","-385.58202321893884","-385.58202321893884"
"2169","-339.68938757402384","-339.68938757402384","-339.68938757402384"
"2170","-297.2774779789397","-297.2774779789397","-297.2774779789397"
"2171","-424.8226352267268","-424.8226352267268","-424.8226352267268"
"2172","-465.77972644778595","-465.77972644778595","-465.77972644778595"
"2173","-229.37169306576254","-229.37169306576254","-229.37169306576254"
"2174","-17.085182025813484","-17.085182025813484","-17.085182025813484"
"2175","-541.2477551835032","-541.2477551835032","-541.2477551835032"
"2176","-69.77173660929063","-69.77173660929063","-69.77173660929063"
"2177","-218.55621917989296","-218.55621917989296","-218.55621917989296"
"2178","-113.45988372053239","-113.45988372053239","-113.45988372053239"
"2179","-250.87476655169456","-250.87476655169456","-250.87476655169456"
"2180","-412.37941103803803","-412.37941103803803","-412.37941103803803"
"2181","9.926240304375101","9.926240304375101","9.926240304375101"
"2182","-121.6097747199116","-121.6097747199116","-121.6097747199116"
"2183","-219.60290619094997","-219.60290619094997","-219.60290619094997"
"2184","-371.1768798353117","-371.1768798353117","-371.1768798353117"
"2185","-147.75766964050166","-147.75766964050166","-147.75766964050166"
"2186","-618.5057366520094","-618.5057366520094","-618.5057366520094"
"2187","-313.40872646626923","-313.40872646626923","-313.40872646626923"
"2188","-309.46342947446635","-309.46342947446635","-309.46342947446635"
"2189","40.20866362963885","40.20866362963885","40.20866362963885"
"2190","-71.64954457647129","-71.64954457647129","-71.64954457647129"
"2191","-386.82857538977186","-386.82857538977186","-386.82857538977186"
"2192","-408.27887908071045","-408.27887908071045","-408.27887908071045"
"2193","37.7416742403728","37.7416742403728","37.7416742403728"
"2194","25.723188324578786","25.723188324578786","25.723188324578786"
"2195","-53.03105334579973","-53.03105334579973","-53.03105334579973"
"2196","-132.77615143796078","-132.77615143796078","-132.77615143796078"
"2197","-164.06672702266656","-164.06672702266656","-164.06672702266656"
"2198","-248.5725801637686","-248.5725801637686","-248.5725801637686"
"2199","-517.2240966332643","-517.2240966332643","-517.2240966332643"
"2200","29.260677075513133","29.260677075513133","29.260677075513133"
"2201","67.27757795478146","67.27757795478146","67.27757795478146"
"2202","-280.8085881140528","-280.8085881140528","-280.8085881140528"
"2203","-274.40586066150956","-274.40586066150956","-274.40586066150956"
"2204","-467.4461515504682","-467.4461515504682","-467.4461515504682"
"2205","-10.08935380841665","-10.08935380841665","-10.08935380841665"
"2206","-27.011674447261353","-27.011674447261353","-27.011674447261353"
"2207","-217.93345856744372","-217.93345856744372","-217.93345856744372"
"2208","-131.5110845808685","-131.5110845808685","-131.5110845808685"
"2209","-134.98995388978503","-134.98995388978503","-134.98995388978503"
"2210","-543.5203584606244","-543.5203584606244","-543.5203584606244"
"2211","107.7755363240559","107.7755363240559","107.7755363240559"
"2212","-346.9627823568927","-346.9627823568927","-346.9627823568927"
"2213","-306.0634363829331","-306.0634363829331","-306.0634363829331"
"2214","-74.81346491375504","-74.81346491375504","-74.81346491375504"
"2215","110.2085713323728","110.2085713323728","110.2085713323728"
"2216","103.50120019156404","103.50120019156404","103.50120019156404"
"2217","12.24587516108078","12.24587516108078","12.24587516108078"
"2218","29.764011806043264","29.764011806043264","29.764011806043264"
"2219","-381.66393032101007","-381.66393032101007","-381.66393032101007"
"2220","-125.67942642550915","-125.67942642550915","-125.67942642550915"
"2221","-101.62368227303","-101.62368227303","-101.62368227303"
"2222","-359.06890882646803","-359.06890882646803","-359.06890882646803"
"2223","-29.172936308544926","-29.172936308544926","-29.172936308544926"
