"Step","LunarLander_with_labels_1000_good_reward - episode_reward","LunarLander_with_labels_1000_good_reward - episode_reward__MIN","LunarLander_with_labels_1000_good_reward - episode_reward__MAX"
"5017","119.16919961800735","119.16919961800735","119.16919961800735"
"5018","14.618419660250476","14.618419660250476","14.618419660250476"
"5019","27.735148025680846","27.735148025680846","27.735148025680846"
"5020","260.4268556160029","260.4268556160029","260.4268556160029"
"5021","-367.5636541746683","-367.5636541746683","-367.5636541746683"
"5022","180.43805277477733","180.43805277477733","180.43805277477733"
"5023","-331.7736801497037","-331.7736801497037","-331.7736801497037"
"5024","144.5740518783507","144.5740518783507","144.5740518783507"
"5025","-52.571629107296495","-52.571629107296495","-52.571629107296495"
"5026","-706.5570218790015","-706.5570218790015","-706.5570218790015"
"5027","-361.8758141587301","-361.8758141587301","-361.8758141587301"
"5028","-59.51115156695065","-59.51115156695065","-59.51115156695065"
"5029","-11.024468987733083","-11.024468987733083","-11.024468987733083"
"5030","-516.7045530563593","-516.7045530563593","-516.7045530563593"
"5031","-86.6722829019092","-86.6722829019092","-86.6722829019092"
"5032","112.535952167613","112.535952167613","112.535952167613"
"5033","104.50234731295899","104.50234731295899","104.50234731295899"
"5034","-116.93578418317904","-116.93578418317904","-116.93578418317904"
"5035","-32.07054097697136","-32.07054097697136","-32.07054097697136"
"5036","-370.3105049438775","-370.3105049438775","-370.3105049438775"
"5037","-606.2578332757926","-606.2578332757926","-606.2578332757926"
"5038","-342.1333235929736","-342.1333235929736","-342.1333235929736"
"5039","-45.007980210189366","-45.007980210189366","-45.007980210189366"
"5040","-622.6376356089116","-622.6376356089116","-622.6376356089116"
"5041","2.548805503378899","2.548805503378899","2.548805503378899"
"5042","-221.67518118085576","-221.67518118085576","-221.67518118085576"
"5043","-110.65283603598809","-110.65283603598809","-110.65283603598809"
"5044","-261.3476609641628","-261.3476609641628","-261.3476609641628"
"5045","-381.50884074752156","-381.50884074752156","-381.50884074752156"
"5046","61.72741542983502","61.72741542983502","61.72741542983502"
"5047","-637.82333513394","-637.82333513394","-637.82333513394"
"5048","-139.78817234434317","-139.78817234434317","-139.78817234434317"
"5049","-9.374779647059734","-9.374779647059734","-9.374779647059734"
"5050","-60.87218902632594","-60.87218902632594","-60.87218902632594"
"5051","97.74938785819546","97.74938785819546","97.74938785819546"
"5052","-235.58497058883307","-235.58497058883307","-235.58497058883307"
"5053","-285.68609108051487","-285.68609108051487","-285.68609108051487"
"5054","218.40469084063096","218.40469084063096","218.40469084063096"
"5055","-275.8470728578705","-275.8470728578705","-275.8470728578705"
"5056","-317.3652793435","-317.3652793435","-317.3652793435"
"5057","-21.038374390987926","-21.038374390987926","-21.038374390987926"
"5058","-240.11664123442486","-240.11664123442486","-240.11664123442486"
"5059","-215.99875967096324","-215.99875967096324","-215.99875967096324"
"5060","-95.50365861929129","-95.50365861929129","-95.50365861929129"
"5061","-200.94624822326017","-200.94624822326017","-200.94624822326017"
"5062","-291.5334674633873","-291.5334674633873","-291.5334674633873"
"5063","-176.61064220189397","-176.61064220189397","-176.61064220189397"
"5064","-337.95098176920465","-337.95098176920465","-337.95098176920465"
"5065","22.934879376539897","22.934879376539897","22.934879376539897"
"5066","-149.71732912837933","-149.71732912837933","-149.71732912837933"
"5067","-301.5067415970564","-301.5067415970564","-301.5067415970564"
"5068","-445.1121681771117","-445.1121681771117","-445.1121681771117"
"5069","-45.014531184732974","-45.014531184732974","-45.014531184732974"
"5070","-149.52933647825046","-149.52933647825046","-149.52933647825046"
"5071","-81.8432967928379","-81.8432967928379","-81.8432967928379"
"5072","-207.43742751944274","-207.43742751944274","-207.43742751944274"
"5073","-113.56358133152091","-113.56358133152091","-113.56358133152091"
"5074","19.834260671155675","19.834260671155675","19.834260671155675"
"5075","-35.854713145358886","-35.854713145358886","-35.854713145358886"
"5076","-500.22875106060314","-500.22875106060314","-500.22875106060314"
"5077","35.661681890057345","35.661681890057345","35.661681890057345"
"5078","-25.39226248118196","-25.39226248118196","-25.39226248118196"
"5079","-193.49966994116235","-193.49966994116235","-193.49966994116235"
"5080","68.93757709893919","68.93757709893919","68.93757709893919"
"5081","77.88168416028952","77.88168416028952","77.88168416028952"
"5082","-56.80833407984008","-56.80833407984008","-56.80833407984008"
"5083","-60.602814018689266","-60.602814018689266","-60.602814018689266"
"5084","-8.444891431549507","-8.444891431549507","-8.444891431549507"
"5085","260.63991255059335","260.63991255059335","260.63991255059335"
"5086","-176.31925059629708","-176.31925059629708","-176.31925059629708"
"5087","-116.73152212282176","-116.73152212282176","-116.73152212282176"
"5088","-59.394818859385865","-59.394818859385865","-59.394818859385865"
"5089","-122.08830162019885","-122.08830162019885","-122.08830162019885"
"5090","94.87610643099305","94.87610643099305","94.87610643099305"
"5091","89.36333914399023","89.36333914399023","89.36333914399023"
"5092","-91.95150458090919","-91.95150458090919","-91.95150458090919"
"5093","-56.21245369600858","-56.21245369600858","-56.21245369600858"
"5094","46.00952086866815","46.00952086866815","46.00952086866815"
"5095","-487.82688247545326","-487.82688247545326","-487.82688247545326"
"5096","48.39487081222438","48.39487081222438","48.39487081222438"
"5097","-498.8070596215644","-498.8070596215644","-498.8070596215644"
"5098","-23.625133328677236","-23.625133328677236","-23.625133328677236"
"5099","41.93511777857742","41.93511777857742","41.93511777857742"
"5100","-263.1428755521775","-263.1428755521775","-263.1428755521775"
"5101","145.07252947483894","145.07252947483894","145.07252947483894"
"5102","-152.3618770501172","-152.3618770501172","-152.3618770501172"
"5103","154.3487860934972","154.3487860934972","154.3487860934972"
"5104","132.74159611453666","132.74159611453666","132.74159611453666"
"5105","51.57415203662225","51.57415203662225","51.57415203662225"
"5106","115.08338571532869","115.08338571532869","115.08338571532869"
"5107","256.32157207400326","256.32157207400326","256.32157207400326"
"5108","-73.05386861074649","-73.05386861074649","-73.05386861074649"
"5109","-284.59059698450574","-284.59059698450574","-284.59059698450574"
"5110","-368.23542679574626","-368.23542679574626","-368.23542679574626"
"5111","234.200454213717","234.200454213717","234.200454213717"
"5112","-250.2199044722319","-250.2199044722319","-250.2199044722319"
"5113","-0.7449348238329772","-0.7449348238329772","-0.7449348238329772"
"5114","250.9392872979852","250.9392872979852","250.9392872979852"
"5115","-284.6131839543277","-284.6131839543277","-284.6131839543277"
"5116","59.70904107043617","59.70904107043617","59.70904107043617"
"5117","49.801541890312144","49.801541890312144","49.801541890312144"
"5118","-31.30100667075247","-31.30100667075247","-31.30100667075247"
"5119","-739.792000048161","-739.792000048161","-739.792000048161"
"5120","-352.5211952458245","-352.5211952458245","-352.5211952458245"
"5121","-475.57835660278806","-475.57835660278806","-475.57835660278806"
"5122","67.5056220126782","67.5056220126782","67.5056220126782"
"5123","66.35148857510069","66.35148857510069","66.35148857510069"
"5124","-581.5512041254102","-581.5512041254102","-581.5512041254102"
"5125","-6.878061635007697","-6.878061635007697","-6.878061635007697"
"5126","42.25528288478232","42.25528288478232","42.25528288478232"
"5127","-439.890739430832","-439.890739430832","-439.890739430832"
"5128","-222.8597227663901","-222.8597227663901","-222.8597227663901"
"5129","-271.14951642516354","-271.14951642516354","-271.14951642516354"
"5130","72.29078214476488","72.29078214476488","72.29078214476488"
"5131","-82.26563223816346","-82.26563223816346","-82.26563223816346"
"5132","125.07250212068888","125.07250212068888","125.07250212068888"
"5133","-447.33844978131356","-447.33844978131356","-447.33844978131356"
"5134","58.55821446861775","58.55821446861775","58.55821446861775"
"5135","-90.22928504427477","-90.22928504427477","-90.22928504427477"
"5136","-236.72595956772565","-236.72595956772565","-236.72595956772565"
"5137","-312.69959433512275","-312.69959433512275","-312.69959433512275"
"5138","9.419087666766671","9.419087666766671","9.419087666766671"
"5139","-201.56836629331116","-201.56836629331116","-201.56836629331116"
"5140","-437.45588951960445","-437.45588951960445","-437.45588951960445"
"5141","-270.411991295073","-270.411991295073","-270.411991295073"
"5142","-436.725772369429","-436.725772369429","-436.725772369429"
"5143","-179.34338513100573","-179.34338513100573","-179.34338513100573"
"5144","-89.67398182945549","-89.67398182945549","-89.67398182945549"
"5145","-186.75975858196102","-186.75975858196102","-186.75975858196102"
"5146","59.12247075682152","59.12247075682152","59.12247075682152"
"5147","-68.8419307057188","-68.8419307057188","-68.8419307057188"
"5148","17.7634258764041","17.7634258764041","17.7634258764041"
"5149","70.02816976390642","70.02816976390642","70.02816976390642"
"5150","-194.50782369047405","-194.50782369047405","-194.50782369047405"
"5151","-67.12024256899977","-67.12024256899977","-67.12024256899977"
"5152","19.807755230153276","19.807755230153276","19.807755230153276"
"5153","166.46820924273425","166.46820924273425","166.46820924273425"
"5154","-59.18484645485876","-59.18484645485876","-59.18484645485876"
"5155","20.47341530871053","20.47341530871053","20.47341530871053"
"5156","-380.14916510570794","-380.14916510570794","-380.14916510570794"
"5157","-7.023358047008514","-7.023358047008514","-7.023358047008514"
"5158","-265.13035224052425","-265.13035224052425","-265.13035224052425"
"5159","38.0621271453804","38.0621271453804","38.0621271453804"
"5160","44.03274085234156","44.03274085234156","44.03274085234156"
"5161","-1.251579316720921","-1.251579316720921","-1.251579316720921"
"5162","-833.264639067379","-833.264639067379","-833.264639067379"
"5163","7.359743834801833","7.359743834801833","7.359743834801833"
"5164","315.5490635344171","315.5490635344171","315.5490635344171"
"5165","-7.302687739762234","-7.302687739762234","-7.302687739762234"
"5166","-38.978357417215165","-38.978357417215165","-38.978357417215165"
"5167","-111.16111226064855","-111.16111226064855","-111.16111226064855"
"5168","106.44904666848964","106.44904666848964","106.44904666848964"
"5169","-11.656901713481087","-11.656901713481087","-11.656901713481087"
"5170","-179.63160810322526","-179.63160810322526","-179.63160810322526"
"5171","-56.23538555552629","-56.23538555552629","-56.23538555552629"
"5172","-79.93970784491253","-79.93970784491253","-79.93970784491253"
"5173","-421.5896433831534","-421.5896433831534","-421.5896433831534"
"5174","-147.70645936963177","-147.70645936963177","-147.70645936963177"
"5175","-388.15540941390424","-388.15540941390424","-388.15540941390424"
"5176","36.03228883239859","36.03228883239859","36.03228883239859"
"5177","-71.45278926677557","-71.45278926677557","-71.45278926677557"
"5178","234.2114521462404","234.2114521462404","234.2114521462404"
"5179","108.22790711497075","108.22790711497075","108.22790711497075"
"5180","-583.9199691300817","-583.9199691300817","-583.9199691300817"
"5181","-438.9041146903846","-438.9041146903846","-438.9041146903846"
"5182","-94.96113421253732","-94.96113421253732","-94.96113421253732"
"5183","-189.01876777789118","-189.01876777789118","-189.01876777789118"
"5184","-749.3838678508722","-749.3838678508722","-749.3838678508722"
"5185","53.657228095543026","53.657228095543026","53.657228095543026"
"5186","5.942143139802852","5.942143139802852","5.942143139802852"
"5187","-705.9126733620649","-705.9126733620649","-705.9126733620649"
"5188","-91.03670242056009","-91.03670242056009","-91.03670242056009"
"5189","-228.52024314388638","-228.52024314388638","-228.52024314388638"
"5190","-653.521689746678","-653.521689746678","-653.521689746678"
"5191","1.717592066868749","1.717592066868749","1.717592066868749"
"5192","155.3361260139225","155.3361260139225","155.3361260139225"
"5193","84.94293713724142","84.94293713724142","84.94293713724142"
"5194","9.686476717749628","9.686476717749628","9.686476717749628"
"5195","-351.63313956558744","-351.63313956558744","-351.63313956558744"
"5196","-18.731657986709855","-18.731657986709855","-18.731657986709855"
"5197","-292.507727988232","-292.507727988232","-292.507727988232"
"5198","83.27006010043306","83.27006010043306","83.27006010043306"
"5199","-262.0204283456866","-262.0204283456866","-262.0204283456866"
"5200","135.34196019213238","135.34196019213238","135.34196019213238"
"5201","-96.39619319381254","-96.39619319381254","-96.39619319381254"
"5202","34.41924564081165","34.41924564081165","34.41924564081165"
"5203","-121.99685221107723","-121.99685221107723","-121.99685221107723"
"5204","172.7771832656657","172.7771832656657","172.7771832656657"
"5205","77.53433030791486","77.53433030791486","77.53433030791486"
"5206","-428.9448724461312","-428.9448724461312","-428.9448724461312"
"5207","166.94626606006875","166.94626606006875","166.94626606006875"
"5208","-100.284358600335","-100.284358600335","-100.284358600335"
"5209","-412.35470651009706","-412.35470651009706","-412.35470651009706"
"5210","158.12309845999312","158.12309845999312","158.12309845999312"
"5211","-266.4702158942778","-266.4702158942778","-266.4702158942778"
"5212","-20.111325453411226","-20.111325453411226","-20.111325453411226"
"5213","-325.9237803414433","-325.9237803414433","-325.9237803414433"
"5214","-30.880207446093554","-30.880207446093554","-30.880207446093554"
"5215","92.79689976745553","92.79689976745553","92.79689976745553"
"5216","29.367528139352785","29.367528139352785","29.367528139352785"
"5217","-184.40978181088775","-184.40978181088775","-184.40978181088775"
"5218","-371.50805310691425","-371.50805310691425","-371.50805310691425"
"5219","-469.36762206652975","-469.36762206652975","-469.36762206652975"
"5220","-429.13413171135403","-429.13413171135403","-429.13413171135403"
"5221","269.47888955307366","269.47888955307366","269.47888955307366"
"5222","-456.81232009624915","-456.81232009624915","-456.81232009624915"
"5223","-171.33661215181223","-171.33661215181223","-171.33661215181223"
"5224","3.8614169947993333","3.8614169947993333","3.8614169947993333"
"5225","67.90116993777542","67.90116993777542","67.90116993777542"
"5226","-59.77481948450211","-59.77481948450211","-59.77481948450211"
"5227","-41.65551921111804","-41.65551921111804","-41.65551921111804"
"5228","442.6824221126358","442.6824221126358","442.6824221126358"
"5229","-320.5335084981823","-320.5335084981823","-320.5335084981823"
"5230","15.421869604562499","15.421869604562499","15.421869604562499"
"5231","-687.8597370598467","-687.8597370598467","-687.8597370598467"
"5232","-508.33091889143","-508.33091889143","-508.33091889143"
"5233","-43.03408851850079","-43.03408851850079","-43.03408851850079"
"5234","-503.41291225654953","-503.41291225654953","-503.41291225654953"
"5235","-41.95770087242127","-41.95770087242127","-41.95770087242127"
"5236","-28.38253999105647","-28.38253999105647","-28.38253999105647"
"5237","108.2234512608905","108.2234512608905","108.2234512608905"
"5238","-177.4966405376792","-177.4966405376792","-177.4966405376792"
"5239","70.96491663784545","70.96491663784545","70.96491663784545"
"5240","-422.8357174869114","-422.8357174869114","-422.8357174869114"
"5241","74.5045141977281","74.5045141977281","74.5045141977281"
"5242","41.592875299879196","41.592875299879196","41.592875299879196"
"5243","251.0873006544165","251.0873006544165","251.0873006544165"
"5244","-230.4175457170676","-230.4175457170676","-230.4175457170676"
"5245","-302.679384783157","-302.679384783157","-302.679384783157"
"5246","38.23410881020042","38.23410881020042","38.23410881020042"
"5247","28.54676219698314","28.54676219698314","28.54676219698314"
"5248","-269.8182676329724","-269.8182676329724","-269.8182676329724"
"5249","-33.35995528340145","-33.35995528340145","-33.35995528340145"
"5250","-64.31465433904384","-64.31465433904384","-64.31465433904384"
"5251","-213.85559174723926","-213.85559174723926","-213.85559174723926"
"5252","-326.5789030425676","-326.5789030425676","-326.5789030425676"
"5253","21.708303912123608","21.708303912123608","21.708303912123608"
"5254","-459.7008723007734","-459.7008723007734","-459.7008723007734"
"5255","34.37925173339377","34.37925173339377","34.37925173339377"
"5256","-474.10325614969645","-474.10325614969645","-474.10325614969645"
"5257","-528.5025364980438","-528.5025364980438","-528.5025364980438"
"5258","40.58438120472077","40.58438120472077","40.58438120472077"
"5259","-278.8471724520061","-278.8471724520061","-278.8471724520061"
"5260","103.83812134667461","103.83812134667461","103.83812134667461"
"5261","-55.83050162445826","-55.83050162445826","-55.83050162445826"
"5262","-245.30976587264342","-245.30976587264342","-245.30976587264342"
"5263","-96.01917096155414","-96.01917096155414","-96.01917096155414"
"5264","45.93053453665224","45.93053453665224","45.93053453665224"
"5265","90.74854040606515","90.74854040606515","90.74854040606515"
"5266","98.33445587354933","98.33445587354933","98.33445587354933"
"5267","-40.59721098224952","-40.59721098224952","-40.59721098224952"
"5268","-124.03811547469323","-124.03811547469323","-124.03811547469323"
"5269","-103.3786579938283","-103.3786579938283","-103.3786579938283"
"5270","-127.9856921072822","-127.9856921072822","-127.9856921072822"
"5271","56.90156665459179","56.90156665459179","56.90156665459179"
"5272","-130.04072893437353","-130.04072893437353","-130.04072893437353"
"5273","45.324206333657344","45.324206333657344","45.324206333657344"
"5274","24.659996292812608","24.659996292812608","24.659996292812608"
"5275","127.7538550773539","127.7538550773539","127.7538550773539"
"5276","-393.30017915738597","-393.30017915738597","-393.30017915738597"
"5277","37.93781823914455","37.93781823914455","37.93781823914455"
"5278","27.070898245350293","27.070898245350293","27.070898245350293"
"5279","-12.506807834058947","-12.506807834058947","-12.506807834058947"
"5280","265.1031443824462","265.1031443824462","265.1031443824462"
"5281","-226.91049839703302","-226.91049839703302","-226.91049839703302"
"5282","-257.5387682717893","-257.5387682717893","-257.5387682717893"
"5283","83.42413885231386","83.42413885231386","83.42413885231386"
"5284","86.58801460545901","86.58801460545901","86.58801460545901"
"5285","-382.7835240030944","-382.7835240030944","-382.7835240030944"
"5286","-58.01741354426489","-58.01741354426489","-58.01741354426489"
"5287","-30.192105329480324","-30.192105329480324","-30.192105329480324"
"5288","-274.511494865582","-274.511494865582","-274.511494865582"
"5289","-37.6986452197788","-37.6986452197788","-37.6986452197788"
"5290","2.3513254080018506","2.3513254080018506","2.3513254080018506"
"5291","-146.3672791901231","-146.3672791901231","-146.3672791901231"
"5292","299.8249199314068","299.8249199314068","299.8249199314068"
"5293","-48.806464796317066","-48.806464796317066","-48.806464796317066"
"5294","-150.87100193249043","-150.87100193249043","-150.87100193249043"
"5295","4.0190142219666285","4.0190142219666285","4.0190142219666285"
"5296","-20.80127186513721","-20.80127186513721","-20.80127186513721"
"5297","-36.91775107602612","-36.91775107602612","-36.91775107602612"
"5298","-33.47172315075291","-33.47172315075291","-33.47172315075291"
"5299","81.04271506194002","81.04271506194002","81.04271506194002"
"5300","-17.05500415950092","-17.05500415950092","-17.05500415950092"
"5301","20.214153937101344","20.214153937101344","20.214153937101344"
"5302","-298.4614052666254","-298.4614052666254","-298.4614052666254"
"5303","-247.43944209337238","-247.43944209337238","-247.43944209337238"
"5304","-27.70376712055463","-27.70376712055463","-27.70376712055463"
"5305","-460.07982575148344","-460.07982575148344","-460.07982575148344"
"5306","28.327579779054744","28.327579779054744","28.327579779054744"
"5307","-325.76240010966757","-325.76240010966757","-325.76240010966757"
"5308","-463.35203919510934","-463.35203919510934","-463.35203919510934"
"5309","56.91437791574903","56.91437791574903","56.91437791574903"
"5310","-79.73540111146156","-79.73540111146156","-79.73540111146156"
"5311","-120.06722800643928","-120.06722800643928","-120.06722800643928"
"5312","-36.207670637476035","-36.207670637476035","-36.207670637476035"
"5313","-53.482240243506006","-53.482240243506006","-53.482240243506006"
"5314","-415.50869462259254","-415.50869462259254","-415.50869462259254"
"5315","-266.31390562172726","-266.31390562172726","-266.31390562172726"
"5316","-299.0329650451243","-299.0329650451243","-299.0329650451243"
"5317","-250.22567618265748","-250.22567618265748","-250.22567618265748"
"5318","-516.678855355208","-516.678855355208","-516.678855355208"
"5319","-100.00111404954909","-100.00111404954909","-100.00111404954909"
"5320","35.18981840723848","35.18981840723848","35.18981840723848"
"5321","289.24041815370276","289.24041815370276","289.24041815370276"
"5322","-207.10323617462072","-207.10323617462072","-207.10323617462072"
"5323","73.33437546835773","73.33437546835773","73.33437546835773"
"5324","59.49490272928038","59.49490272928038","59.49490272928038"
"5325","-340.3523112464084","-340.3523112464084","-340.3523112464084"
"5326","70.36455357370502","70.36455357370502","70.36455357370502"
"5327","-161.5366879976846","-161.5366879976846","-161.5366879976846"
"5328","-99.8947375246881","-99.8947375246881","-99.8947375246881"
"5329","53.222878155869736","53.222878155869736","53.222878155869736"
"5330","-46.94697101608591","-46.94697101608591","-46.94697101608591"
"5331","-9.030078335588986","-9.030078335588986","-9.030078335588986"
"5332","-42.37440090147581","-42.37440090147581","-42.37440090147581"
"5333","-419.77834668651235","-419.77834668651235","-419.77834668651235"
"5334","-295.6326404708111","-295.6326404708111","-295.6326404708111"
"5335","-63.869529557749615","-63.869529557749615","-63.869529557749615"
"5336","-283.4800924718195","-283.4800924718195","-283.4800924718195"
"5337","21.874076252921267","21.874076252921267","21.874076252921267"
"5338","-176.94072136655453","-176.94072136655453","-176.94072136655453"
"5339","27.864871559126215","27.864871559126215","27.864871559126215"
"5340","-25.919849232467076","-25.919849232467076","-25.919849232467076"
"5341","101.47361708186767","101.47361708186767","101.47361708186767"
"5342","-283.1754014644202","-283.1754014644202","-283.1754014644202"
"5343","40.09698005212766","40.09698005212766","40.09698005212766"
"5344","82.71551210119853","82.71551210119853","82.71551210119853"
"5345","-99.97984447844343","-99.97984447844343","-99.97984447844343"
"5346","44.1899101592646","44.1899101592646","44.1899101592646"
"5347","-46.44184546309579","-46.44184546309579","-46.44184546309579"
"5348","-77.7162951568123","-77.7162951568123","-77.7162951568123"
"5349","-245.41365417540075","-245.41365417540075","-245.41365417540075"
"5350","-14.68156373471021","-14.68156373471021","-14.68156373471021"
"5351","24.325136378207866","24.325136378207866","24.325136378207866"
"5352","-114.71169519055618","-114.71169519055618","-114.71169519055618"
"5353","-17.349720869064313","-17.349720869064313","-17.349720869064313"
"5354","-285.1630365017802","-285.1630365017802","-285.1630365017802"
"5355","143.5914094553399","143.5914094553399","143.5914094553399"
"5356","-39.483316037207864","-39.483316037207864","-39.483316037207864"
"5357","115.86550448683792","115.86550448683792","115.86550448683792"
"5358","17.95734256974191","17.95734256974191","17.95734256974191"
"5359","-89.87410544914607","-89.87410544914607","-89.87410544914607"
"5360","230.08615898935847","230.08615898935847","230.08615898935847"
"5361","-45.456432292794105","-45.456432292794105","-45.456432292794105"
"5362","-239.95644202332522","-239.95644202332522","-239.95644202332522"
"5363","-398.1522827877816","-398.1522827877816","-398.1522827877816"
"5364","-301.6588596586777","-301.6588596586777","-301.6588596586777"
"5365","426.65486110657804","426.65486110657804","426.65486110657804"
"5366","-435.892743194871","-435.892743194871","-435.892743194871"
"5367","172.01901418164493","172.01901418164493","172.01901418164493"
"5368","120.240757870224","120.240757870224","120.240757870224"
"5369","-104.28160238806146","-104.28160238806146","-104.28160238806146"
"5370","34.40064038227203","34.40064038227203","34.40064038227203"
"5371","8.202775196695146","8.202775196695146","8.202775196695146"
"5372","271.60143162564606","271.60143162564606","271.60143162564606"
"5373","-2.2203851608918797","-2.2203851608918797","-2.2203851608918797"
"5374","50.91192374474993","50.91192374474993","50.91192374474993"
"5375","3.4328301038659434","3.4328301038659434","3.4328301038659434"
"5376","-292.11140709820086","-292.11140709820086","-292.11140709820086"
"5377","16.259252467517655","16.259252467517655","16.259252467517655"
"5378","10.888113421936003","10.888113421936003","10.888113421936003"
"5379","-243.53976218018","-243.53976218018","-243.53976218018"
"5380","-98.41377196264835","-98.41377196264835","-98.41377196264835"
"5381","-257.45982344026635","-257.45982344026635","-257.45982344026635"
"5382","14.510108696073331","14.510108696073331","14.510108696073331"
"5383","-47.13496708085225","-47.13496708085225","-47.13496708085225"
"5384","-276.88889732035574","-276.88889732035574","-276.88889732035574"
"5385","-289.9871240152766","-289.9871240152766","-289.9871240152766"
"5386","67.61127578954884","67.61127578954884","67.61127578954884"
"5387","313.4973249590912","313.4973249590912","313.4973249590912"
"5388","-224.8816544190518","-224.8816544190518","-224.8816544190518"
"5389","-240.59010988458994","-240.59010988458994","-240.59010988458994"
"5390","-233.17056818931195","-233.17056818931195","-233.17056818931195"
"5391","-359.79224901027976","-359.79224901027976","-359.79224901027976"
"5392","57.15573579786956","57.15573579786956","57.15573579786956"
"5393","79.21610258655167","79.21610258655167","79.21610258655167"
"5394","-290.29114453167267","-290.29114453167267","-290.29114453167267"
"5395","-102.06961516977408","-102.06961516977408","-102.06961516977408"
"5396","-124.84340728763675","-124.84340728763675","-124.84340728763675"
"5397","107.00006845163443","107.00006845163443","107.00006845163443"
"5398","289.96392413988934","289.96392413988934","289.96392413988934"
"5399","81.57891458165969","81.57891458165969","81.57891458165969"
"5400","-91.5172517992851","-91.5172517992851","-91.5172517992851"
"5401","-163.36205329756737","-163.36205329756737","-163.36205329756737"
"5402","-118.67052412187678","-118.67052412187678","-118.67052412187678"
"5403","-89.74783298370238","-89.74783298370238","-89.74783298370238"
"5404","60.34585491853186","60.34585491853186","60.34585491853186"
"5405","301.00095543280077","301.00095543280077","301.00095543280077"
"5406","264.5972046816059","264.5972046816059","264.5972046816059"
"5407","-165.65855835465976","-165.65855835465976","-165.65855835465976"
"5408","-261.4947541762889","-261.4947541762889","-261.4947541762889"
"5409","-214.03630709971247","-214.03630709971247","-214.03630709971247"
"5410","-69.87654382966443","-69.87654382966443","-69.87654382966443"
"5411","-198.84179640978434","-198.84179640978434","-198.84179640978434"
"5412","-26.657317407988472","-26.657317407988472","-26.657317407988472"
"5413","-303.93750363706204","-303.93750363706204","-303.93750363706204"
"5414","34.74148217887597","34.74148217887597","34.74148217887597"
"5415","-428.15448052607485","-428.15448052607485","-428.15448052607485"
"5416","-97.46624403950831","-97.46624403950831","-97.46624403950831"
"5417","-10.128091121096418","-10.128091121096418","-10.128091121096418"
"5418","-15.66907017641752","-15.66907017641752","-15.66907017641752"
"5419","-40.35324769806414","-40.35324769806414","-40.35324769806414"
"5420","-221.99446477628817","-221.99446477628817","-221.99446477628817"
"5421","29.585140004978996","29.585140004978996","29.585140004978996"
"5422","-308.2801455982402","-308.2801455982402","-308.2801455982402"
"5423","-56.15189931996207","-56.15189931996207","-56.15189931996207"
"5424","46.066186242203116","46.066186242203116","46.066186242203116"
"5425","-44.106775677220625","-44.106775677220625","-44.106775677220625"
"5426","-363.3065258027011","-363.3065258027011","-363.3065258027011"
"5427","-27.482311424993913","-27.482311424993913","-27.482311424993913"
"5428","275.56706889584575","275.56706889584575","275.56706889584575"
"5429","38.326028897154785","38.326028897154785","38.326028897154785"
"5430","-272.9279872126652","-272.9279872126652","-272.9279872126652"
"5431","-302.01035437508614","-302.01035437508614","-302.01035437508614"
"5432","169.08606812561618","169.08606812561618","169.08606812561618"
"5433","109.73846942829354","109.73846942829354","109.73846942829354"
"5434","-263.22152259285053","-263.22152259285053","-263.22152259285053"
"5435","-91.74504930404949","-91.74504930404949","-91.74504930404949"
"5436","32.50830522224311","32.50830522224311","32.50830522224311"
"5437","-166.45862484011565","-166.45862484011565","-166.45862484011565"
"5438","-593.5430629268308","-593.5430629268308","-593.5430629268308"
"5439","-86.32638127254091","-86.32638127254091","-86.32638127254091"
"5440","11.891499679674165","11.891499679674165","11.891499679674165"
"5441","-192.75016843168277","-192.75016843168277","-192.75016843168277"
"5442","-92.13053538057562","-92.13053538057562","-92.13053538057562"
"5443","20.770582796321364","20.770582796321364","20.770582796321364"
"5444","189.6014290091907","189.6014290091907","189.6014290091907"
"5445","-342.30589250072853","-342.30589250072853","-342.30589250072853"
"5446","-698.5771029880971","-698.5771029880971","-698.5771029880971"
"5447","-31.043141206735257","-31.043141206735257","-31.043141206735257"
"5448","-284.0123970942447","-284.0123970942447","-284.0123970942447"
"5449","-285.9694081306544","-285.9694081306544","-285.9694081306544"
"5450","-103.94737560254401","-103.94737560254401","-103.94737560254401"
"5451","-589.5462314338325","-589.5462314338325","-589.5462314338325"
"5452","-350.4367714810635","-350.4367714810635","-350.4367714810635"
"5453","-10.000889957654188","-10.000889957654188","-10.000889957654188"
"5454","71.85122852803588","71.85122852803588","71.85122852803588"
"5455","230.44367487950007","230.44367487950007","230.44367487950007"
"5456","-168.261766587514","-168.261766587514","-168.261766587514"
"5457","-11.933317255746939","-11.933317255746939","-11.933317255746939"
"5458","-20.772002865874978","-20.772002865874978","-20.772002865874978"
"5459","78.14369417999356","78.14369417999356","78.14369417999356"
"5460","-287.85353556245565","-287.85353556245565","-287.85353556245565"
"5461","-449.96141395702966","-449.96141395702966","-449.96141395702966"
"5462","7.970591116547595","7.970591116547595","7.970591116547595"
"5463","8.956957792486975","8.956957792486975","8.956957792486975"
"5464","-92.23994131661675","-92.23994131661675","-92.23994131661675"
"5465","-93.87520882506283","-93.87520882506283","-93.87520882506283"
"5466","-242.17905908306432","-242.17905908306432","-242.17905908306432"
